,date,symbol,open,high,low,close,volume
63,2006-05-08,LQD,104.06999969482422,104.1500015258789,103.86000061035156,46.90156173706055,87100
64,2006-05-09,LQD,103.9000015258789,104.12999725341797,103.9000015258789,46.91965103149414,108300
65,2006-05-10,LQD,104.01000213623047,104.4000015258789,104.0,46.951210021972656,76600
66,2006-05-11,LQD,104.0,104.04000091552734,103.80000305175781,46.8700065612793,80900
67,2006-05-12,LQD,103.80000305175781,103.86000061035156,103.5,46.75285720825195,111200
68,2006-05-15,LQD,103.5199966430664,103.9000015258789,103.5199966430664,46.79343032836914,68500
69,2006-05-16,LQD,103.79000091552734,104.19000244140625,103.79000091552734,46.96472930908203,105600
70,2006-05-17,LQD,103.83000183105469,103.88999938964844,103.30999755859375,46.815921783447266,127900
71,2006-05-18,LQD,103.9000015258789,104.5,103.9000015258789,47.11351013183594,68900
72,2006-05-19,LQD,104.33999633789062,104.62999725341797,104.27999877929688,47.090980529785156,68500
73,2006-05-22,LQD,104.58999633789062,104.97000122070312,104.37999725341797,47.118011474609375,71300
74,2006-05-23,LQD,104.19999694824219,104.48999786376953,104.19999694824219,47.08646011352539,59200
75,2006-05-24,LQD,104.5999984741211,104.7699966430664,104.20999908447266,47.136051177978516,120600
76,2006-05-25,LQD,104.58999633789062,104.61000061035156,104.30999755859375,47.07295227050781,84700
77,2006-05-26,LQD,104.44999694824219,104.58000183105469,104.33000183105469,47.07742691040039,81800
78,2006-05-30,LQD,104.38999938964844,104.41000366210938,104.13999938964844,46.9737548828125,148700
79,2006-05-31,LQD,104.37999725341797,104.4000015258789,103.8499984741211,46.88359451293945,130500
80,2006-06-01,LQD,103.61000061035156,103.83000183105469,103.47000122070312,46.965511322021484,102400
81,2006-06-02,LQD,104.0999984741211,104.44999694824219,104.05000305175781,47.25979995727539,63200
82,2006-06-05,LQD,104.25,104.4000015258789,104.05999755859375,47.114933013916016,79100
83,2006-06-06,LQD,104.25,104.3499984741211,104.05999755859375,47.219024658203125,116100
84,2006-06-07,LQD,104.12999725341797,104.26000213623047,103.91999816894531,47.09226989746094,82200
85,2006-06-08,LQD,104.30000305175781,104.55999755859375,104.05000305175781,47.246177673339844,76600
86,2006-06-09,LQD,104.30000305175781,104.48999786376953,104.26000213623047,47.2960205078125,67500
87,2006-06-12,LQD,104.37000274658203,104.41000366210938,104.1500015258789,47.16924285888672,75900
88,2006-06-13,LQD,104.30999755859375,104.41000366210938,104.11000061035156,47.219024658203125,108600
89,2006-06-14,LQD,104.01000213623047,104.16000366210938,103.75,47.01533889770508,66600
90,2006-06-15,LQD,103.61000061035156,103.87999725341797,103.5,46.92029571533203,79400
91,2006-06-16,LQD,103.77999877929688,103.83000183105469,103.30999755859375,46.856842041015625,98500
92,2006-06-19,LQD,103.4000015258789,103.45999908447266,103.23999786376953,46.798004150390625,76200
93,2006-06-20,LQD,103.25,103.3499984741211,103.16000366210938,46.7618293762207,53500
94,2006-06-21,LQD,103.30000305175781,103.37000274658203,103.13999938964844,46.70295715332031,48000
95,2006-06-22,LQD,103.19000244140625,103.19999694824219,102.8499984741211,46.59426498413086,86500
96,2006-06-23,LQD,102.97000122070312,103.0,102.66999816894531,46.51732635498047,62700
97,2006-06-26,LQD,102.83000183105469,102.8499984741211,102.51000213623047,46.51732635498047,54000
98,2006-06-27,LQD,102.72000122070312,102.9000015258789,102.38999938964844,46.444915771484375,480300
99,2006-06-28,LQD,102.41999816894531,102.75,102.3499984741211,46.34077835083008,91400
100,2006-06-29,LQD,102.6500015258789,102.9000015258789,102.41999816894531,46.58525848388672,64600
101,2006-06-30,LQD,102.9000015258789,103.47000122070312,102.76000213623047,46.84328079223633,58500
102,2006-07-03,LQD,100.0,103.23999786376953,100.0,46.785552978515625,245800
103,2006-07-05,LQD,102.6500015258789,102.72000122070312,102.19999694824219,46.48994827270508,939300
104,2006-07-06,LQD,102.41999816894531,102.80999755859375,102.3499984741211,46.72187423706055,86500
105,2006-07-07,LQD,102.98999786376953,103.25,102.87999725341797,46.899200439453125,77900
106,2006-07-10,LQD,103.13999938964844,103.31999969482422,103.05999755859375,46.95835494995117,59300
107,2006-07-11,LQD,103.43000030517578,103.58999633789062,103.30000305175781,47.03106689453125,108400
108,2006-07-12,LQD,103.29000091552734,103.66999816894531,103.0999984741211,47.108402252197266,94900
109,2006-07-13,LQD,103.5,103.80000305175781,103.5,47.10386657714844,92200
110,2006-07-14,LQD,103.70999908447266,103.88999938964844,103.55000305175781,47.14474868774414,122300
111,2006-07-17,LQD,103.6500015258789,103.80999755859375,103.5199966430664,47.194793701171875,104200
112,2006-07-18,LQD,103.52999877929688,103.52999877929688,103.1500015258789,46.9492301940918,208700
113,2006-07-19,LQD,103.1500015258789,103.9000015258789,103.05000305175781,47.16297149658203,80600
114,2006-07-20,LQD,103.54000091552734,104.18000030517578,103.54000091552734,47.36756896972656,97900
115,2006-07-21,LQD,104.19000244140625,104.29000091552734,104.0199966430664,47.33116912841797,83700
116,2006-07-24,LQD,104.05999755859375,104.1500015258789,104.02999877929688,47.34480285644531,108300
117,2006-07-25,LQD,103.9800033569336,104.13999938964844,103.93000030517578,47.3084716796875,60100
118,2006-07-26,LQD,103.91000366210938,104.27999877929688,103.9000015258789,47.40850830078125,69200
119,2006-07-27,LQD,104.30000305175781,104.31999969482422,104.0999984741211,47.33574676513672,74900
120,2006-07-28,LQD,104.26000213623047,104.55999755859375,104.0,47.51762771606445,195200
121,2006-07-31,LQD,104.55000305175781,104.58000183105469,104.37999725341797,47.5267333984375,108600
122,2006-08-01,LQD,104.25,104.25,103.94999694824219,47.59344482421875,76000
123,2006-08-02,LQD,104.11000061035156,104.5,104.0999984741211,47.675628662109375,60300
124,2006-08-03,LQD,104.0,104.55000305175781,104.0,47.68019485473633,110700
125,2006-08-04,LQD,104.8499984741211,104.94000244140625,104.69999694824219,47.867431640625,57300
126,2006-08-07,LQD,104.6500015258789,104.80000305175781,104.6500015258789,47.82634353637695,76900
127,2006-08-08,LQD,104.8499984741211,104.9800033569336,104.58000183105469,47.853755950927734,62000
128,2006-08-09,LQD,104.4000015258789,104.7699966430664,104.4000015258789,47.83090591430664,58300
129,2006-08-10,LQD,104.77999877929688,104.77999877929688,104.54000091552734,47.82634353637695,61300
130,2006-08-11,LQD,104.54000091552734,104.58000183105469,104.4000015258789,47.73040771484375,54200
131,2006-08-14,LQD,104.41000366210938,104.44999694824219,104.22000122070312,47.67107391357422,48000
132,2006-08-15,LQD,104.61000061035156,104.9800033569336,104.55999755859375,47.91767501831055,99200
133,2006-08-16,LQD,105.05000305175781,105.41999816894531,105.05000305175781,48.11860275268555,69700
134,2006-08-17,LQD,105.44000244140625,105.5,105.22000122070312,48.09576416015625,84900
135,2006-08-18,LQD,105.30999755859375,105.6500015258789,105.30999755859375,48.19165802001953,115700
136,2006-08-21,LQD,105.5,105.68000030517578,105.44999694824219,48.26019287109375,77300
137,2006-08-22,LQD,105.75,105.8499984741211,105.56999969482422,48.292179107666016,194100
138,2006-08-23,LQD,105.73999786376953,105.77999877929688,105.58999633789062,48.27390670776367,107400
139,2006-08-24,LQD,105.6500015258789,105.87000274658203,105.6500015258789,48.27390670776367,54800
140,2006-08-25,LQD,105.76000213623047,105.9800033569336,105.70999908447266,48.34243392944336,105800
141,2006-08-28,LQD,105.91000366210938,105.9800033569336,105.76000213623047,48.35613250732422,101300
142,2006-08-29,LQD,105.7300033569336,105.95999908447266,105.55000305175781,48.3880729675293,110000
143,2006-08-30,LQD,105.95999908447266,106.1500015258789,105.95999908447266,48.420040130615234,80100
144,2006-08-31,LQD,106.05000305175781,106.37999725341797,105.80000305175781,48.584442138671875,125600
145,2006-09-01,LQD,105.7699966430664,105.94000244140625,104.87000274658203,48.52665710449219,139900
146,2006-09-05,LQD,105.7699966430664,105.77999877929688,105.44999694824219,48.379859924316406,74900
147,2006-09-06,LQD,105.41000366210938,105.52999877929688,105.29000091552734,48.379859924316406,158200
148,2006-09-07,LQD,105.5,105.66999816894531,105.23999786376953,48.430328369140625,280100
149,2006-09-08,LQD,105.80000305175781,105.87000274658203,105.61000061035156,48.48078155517578,130200
150,2006-09-11,LQD,105.7699966430664,105.80000305175781,105.52999877929688,48.46242141723633,81200
151,2006-09-12,LQD,105.4800033569336,105.88999938964844,105.4800033569336,48.53582763671875,72500
152,2006-09-13,LQD,105.81999969482422,106.19999694824219,105.81999969482422,48.66426086425781,173000
153,2006-09-14,LQD,106.01000213623047,106.05000305175781,105.80000305175781,48.54041290283203,63800
154,2006-09-15,LQD,105.91999816894531,106.08000183105469,105.72000122070312,48.50830078125,116400
155,2006-09-18,LQD,105.55000305175781,105.77999877929688,105.4000015258789,48.51749801635742,55100
156,2006-09-19,LQD,105.91999816894531,106.30000305175781,105.91999816894531,48.70560073852539,239900
157,2006-09-20,LQD,106.44000244140625,106.48999786376953,106.29000091552734,48.78354263305664,124600
158,2006-09-21,LQD,106.31999969482422,106.9800033569336,106.31999969482422,49.07716751098633,232400
159,2006-09-22,LQD,107.04000091552734,107.16000366210938,106.94000244140625,49.10470962524414,152600
160,2006-09-25,LQD,107.23999786376953,107.30999755859375,107.08000183105469,49.17810821533203,366900
161,2006-09-26,LQD,107.29000091552734,107.29000091552734,106.88999938964844,49.04045486450195,243200
162,2006-09-27,LQD,107.0999984741211,107.29000091552734,106.76000213623047,49.01750183105469,559500
163,2006-09-28,LQD,106.88999938964844,106.9800033569336,106.69000244140625,49.031272888183594,255400
164,2006-09-29,LQD,106.94999694824219,107.12000274658203,106.75,49.00830078125,110100
165,2006-10-02,LQD,100.0,106.69999694824219,100.0,49.08896255493164,102700
166,2006-10-03,LQD,106.69000244140625,106.69000244140625,106.30999755859375,49.12123489379883,118200
167,2006-10-04,LQD,106.79000091552734,107.12000274658203,106.72000122070312,49.356239318847656,162700
168,2006-10-05,LQD,106.95999908447266,107.0,106.63999938964844,49.19497299194336,78900
169,2006-10-06,LQD,106.56999969482422,106.56999969482422,106.05999755859375,48.918521881103516,124500
170,2006-10-09,LQD,106.30000305175781,106.38999938964844,106.11000061035156,48.955379486083984,51600
171,2006-10-10,LQD,106.05000305175781,106.05000305175781,105.7699966430664,48.738746643066406,121000
172,2006-10-11,LQD,106.0,106.0199966430664,105.5,48.62819290161133,130800
173,2006-10-12,LQD,105.83000183105469,105.87000274658203,105.5999984741211,48.743408203125,91000
174,2006-10-13,LQD,105.5999984741211,105.68000030517578,105.36000061035156,48.563690185546875,215000
175,2006-10-16,LQD,105.37000274658203,105.7300033569336,105.37000274658203,48.68350601196289,113000
176,2006-10-17,LQD,105.93000030517578,106.12000274658203,105.77999877929688,48.77566146850586,153100
177,2006-10-18,LQD,106.04000091552734,106.06999969482422,105.5,48.877017974853516,363600
178,2006-10-19,LQD,105.87999725341797,105.93000030517578,105.62999725341797,48.720333099365234,665000
179,2006-10-20,LQD,105.76000213623047,105.83999633789062,105.56999969482422,48.738746643066406,101600
180,2006-10-23,LQD,105.58000183105469,105.68000030517578,105.45999908447266,48.62819290161133,116200
181,2006-10-24,LQD,105.58000183105469,105.72000122070312,105.58000183105469,48.711124420166016,95200
182,2006-10-25,LQD,105.72000122070312,106.16999816894531,105.6500015258789,48.918521881103516,91700
183,2006-10-26,LQD,106.3499984741211,106.51000213623047,106.30000305175781,49.075157165527344,79500
184,2006-10-27,LQD,107.08999633789062,107.08999633789062,106.63999938964844,49.23183822631836,88400
185,2006-10-30,LQD,106.9000015258789,106.98999786376953,106.77999877929688,49.27790069580078,56200
186,2006-10-31,LQD,107.04000091552734,107.4800033569336,107.0,49.499114990234375,144100
187,2006-11-01,LQD,107.25,107.4800033569336,107.08999633789062,49.662452697753906,220200
188,2006-11-02,LQD,107.11000061035156,107.23999786376953,107.11000061035156,49.60227966308594,319200
189,2006-11-03,LQD,106.5999984741211,106.62000274658203,106.33000183105469,49.255191802978516,73000
190,2006-11-06,LQD,106.3499984741211,106.55000305175781,106.22000122070312,49.31074905395508,80600
191,2006-11-07,LQD,106.94000244140625,107.08999633789062,106.83000183105469,49.48664855957031,130000
192,2006-11-08,LQD,107.0,107.08999633789062,106.94000244140625,49.5467414855957,124800
193,2006-11-09,LQD,107.1500015258789,107.26000213623047,107.05999755859375,49.597652435302734,111500
194,2006-11-10,LQD,107.37999725341797,107.5999984741211,107.30000305175781,49.73187255859375,62200
195,2006-11-13,LQD,107.44000244140625,107.44999694824219,107.20999908447266,49.69949722290039,100400
196,2006-11-14,LQD,107.6500015258789,107.79000091552734,107.55999755859375,49.77814865112305,120600
197,2006-11-15,LQD,107.55000305175781,107.55000305175781,107.19999694824219,49.64859390258789,103000
198,2006-11-16,LQD,107.54000091552734,107.54000091552734,107.06999969482422,49.57915115356445,108400
199,2006-11-17,LQD,107.19999694824219,107.63999938964844,107.1500015258789,49.741127014160156,99600
200,2006-11-20,LQD,107.6500015258789,107.6500015258789,107.48999786376953,49.77814865112305,81300
201,2006-11-21,LQD,107.6500015258789,107.8499984741211,107.52999877929688,49.84756088256836,155500
202,2006-11-22,LQD,107.81999969482422,107.87999725341797,107.66999816894531,49.90311813354492,75000
203,2006-11-24,LQD,108.1500015258789,108.19999694824219,107.98999786376953,49.9818000793457,48600
204,2006-11-27,LQD,107.7699966430664,108.19000244140625,107.66999816894531,49.986427307128906,147500
205,2006-11-28,LQD,108.3499984741211,108.37000274658203,108.06999969482422,50.078983306884766,182300
206,2006-11-29,LQD,108.38999938964844,108.43000030517578,108.11000061035156,50.032718658447266,102800
207,2006-11-30,LQD,108.4000015258789,108.66000366210938,108.2699966430664,50.222408294677734,108600
208,2006-12-01,LQD,108.25,108.58999633789062,108.0999984741211,50.28148651123047,175400
209,2006-12-04,LQD,108.30000305175781,108.55000305175781,108.0199966430664,50.39765548706055,97200
210,2006-12-05,LQD,108.44999694824219,108.6500015258789,108.22000122070312,50.37440872192383,109700
211,2006-12-06,LQD,108.33000183105469,108.33000183105469,107.94999694824219,50.248939514160156,101900
212,2006-12-07,LQD,108.33000183105469,108.33000183105469,108.08999633789062,50.272178649902344,99600
213,2006-12-08,LQD,108.25,108.25,107.76000213623047,50.08626937866211,109900
214,2006-12-11,LQD,107.94999694824219,108.12999725341797,107.94999694824219,50.19781494140625,69400
215,2006-12-12,LQD,108.12000274658203,108.33000183105469,108.05000305175781,50.30473327636719,85500
216,2006-12-13,LQD,107.91999816894531,108.01000213623047,107.69000244140625,50.05374526977539,116600
217,2006-12-14,LQD,107.70999908447266,107.70999908447266,107.54000091552734,50.00732421875,73400
218,2006-12-15,LQD,108.12000274658203,108.22000122070312,107.5199966430664,49.99799728393555,103700
219,2006-12-18,LQD,107.5999984741211,107.63999938964844,107.5,50.00261306762695,69800
220,2006-12-19,LQD,107.5199966430664,107.70999908447266,107.4800033569336,49.993316650390625,115400
221,2006-12-20,LQD,107.48999786376953,107.72000122070312,107.48999786376953,50.03049850463867,73200
222,2006-12-21,LQD,107.73999786376953,108.05999755859375,107.66999816894531,50.16065979003906,145000
223,2006-12-22,LQD,107.80000305175781,107.83999633789062,107.44999694824219,50.00261306762695,100200
224,2006-12-26,LQD,107.6500015258789,107.7300033569336,107.51000213623047,50.058414459228516,61800
225,2006-12-27,LQD,107.25,107.29000091552734,106.7300033569336,49.898372650146484,114500
226,2006-12-28,LQD,107.05000305175781,107.05000305175781,106.51000213623047,49.795738220214844,129300
227,2006-12-29,LQD,106.72000122070312,106.72000122070312,106.55999755859375,49.772438049316406,120500
228,2007-01-03,LQD,107.1500015258789,107.19999694824219,106.19000244140625,49.66508865356445,1597400
229,2007-01-04,LQD,106.73999786376953,107.30000305175781,106.73999786376953,50.03832244873047,111600
230,2007-01-05,LQD,107.0,107.19999694824219,106.87000274658203,50.005706787109375,103200
231,2007-01-08,LQD,106.97000122070312,107.22000122070312,106.97000122070312,49.991661071777344,120600
232,2007-01-09,LQD,107.16000366210938,107.2300033569336,107.08000183105469,50.00099182128906,127200
233,2007-01-10,LQD,107.0999984741211,107.1500015258789,106.94999694824219,49.93570327758789,66500
234,2007-01-11,LQD,106.9000015258789,106.95999908447266,106.62999725341797,49.781715393066406,73600
235,2007-01-12,LQD,106.66000366210938,106.66999816894531,106.51000213623047,49.730384826660156,86400
236,2007-01-16,LQD,106.6500015258789,106.76000213623047,106.44999694824219,49.786380767822266,205300
237,2007-01-17,LQD,106.77999877929688,106.77999877929688,106.43000030517578,49.7164192199707,100400
238,2007-01-18,LQD,106.68000030517578,106.87000274658203,106.5,49.86100387573242,91700
239,2007-01-19,LQD,106.87999725341797,106.87999725341797,106.69999694824219,49.83306121826172,181100
240,2007-01-22,LQD,106.87000274658203,106.87999725341797,106.76000213623047,49.865726470947266,73200
241,2007-01-23,LQD,106.80000305175781,106.80000305175781,106.41999816894531,49.730384826660156,142800
242,2007-01-24,LQD,106.62999725341797,106.6500015258789,106.51000213623047,49.75374221801758,84900
243,2007-01-25,LQD,106.52999877929688,106.55999755859375,106.19999694824219,49.59512710571289,168800
244,2007-01-26,LQD,106.19999694824219,106.38999938964844,106.13999938964844,49.562435150146484,97900
245,2007-01-29,LQD,106.36000061035156,106.44000244140625,106.05999755859375,49.53910446166992,154100
246,2007-01-30,LQD,106.33999633789062,106.3499984741211,106.22000122070312,49.60907745361328,77100
247,2007-01-31,LQD,106.29000091552734,106.80999755859375,106.26000213623047,49.819053649902344,166800
248,2007-02-01,LQD,106.88999938964844,106.88999938964844,106.19000244140625,49.79888916015625,135300
249,2007-02-02,LQD,106.38999938964844,106.61000061035156,106.27999877929688,49.845794677734375,174000
250,2007-02-05,LQD,106.47000122070312,106.52999877929688,106.41000366210938,49.91134262084961,101400
251,2007-02-06,LQD,106.4000015258789,106.80000305175781,106.33000183105469,50.042564392089844,168100
252,2007-02-07,LQD,107.0,107.01000213623047,106.80999755859375,50.1128044128418,156700
253,2007-02-08,LQD,106.94000244140625,107.16000366210938,106.83999633789062,50.16908264160156,113600
254,2007-02-09,LQD,106.94999694824219,106.94999694824219,106.52999877929688,49.95824432373047,175400
255,2007-02-12,LQD,106.69000244140625,106.73999786376953,105.75,49.967594146728516,572300
256,2007-02-13,LQD,106.69000244140625,106.69000244140625,106.26000213623047,49.9348030090332,97600
257,2007-02-14,LQD,106.80000305175781,107.18000030517578,106.69000244140625,50.220619201660156,102700
258,2007-02-15,LQD,107.30999755859375,107.48999786376953,107.20999908447266,50.314327239990234,141900
259,2007-02-16,LQD,107.5,107.6500015258789,107.41999816894531,50.36583709716797,149700
260,2007-02-20,LQD,107.52999877929688,107.68000030517578,107.4000015258789,50.4455451965332,101600
261,2007-02-21,LQD,107.47000122070312,107.8499984741211,107.33000183105469,50.41270446777344,120500
262,2007-02-22,LQD,107.56999969482422,107.56999969482422,107.30999755859375,50.34242248535156,101800
263,2007-02-23,LQD,107.58000183105469,107.88999938964844,107.58000183105469,50.5064582824707,161400
264,2007-02-26,LQD,108.0999984741211,108.2300033569336,107.93000030517578,50.71261978149414,109700
265,2007-02-27,LQD,108.27999877929688,109.13999938964844,108.27999877929688,50.909423828125,143800
266,2007-02-28,LQD,108.5999984741211,108.5999984741211,108.20999908447266,50.81568908691406,87000
267,2007-03-01,LQD,107.9000015258789,108.36000061035156,107.80000305175781,50.82554626464844,143000
268,2007-03-02,LQD,108.23999786376953,108.31999969482422,107.76000213623047,50.96673583984375,145600
269,2007-03-05,LQD,108.30000305175781,108.30999755859375,108.0,50.8914680480957,98100
270,2007-03-06,LQD,107.98999786376953,108.0,107.62000274658203,50.69856643676758,348200
271,2007-03-07,LQD,107.95999908447266,108.0199966430664,107.61000061035156,50.74557876586914,120300
272,2007-03-08,LQD,107.95999908447266,107.98999786376953,107.69999694824219,50.811492919921875,123800
273,2007-03-09,LQD,107.44999694824219,107.76000213623047,107.36000061035156,50.67970657348633,95000
274,2007-03-12,LQD,107.69999694824219,108.02999877929688,107.69999694824219,50.787933349609375,79100
275,2007-03-13,LQD,107.95999908447266,108.20999908447266,107.80000305175781,50.816162109375,217500
276,2007-03-14,LQD,108.0999984741211,108.0999984741211,107.56999969482422,50.76912307739258,144900
277,2007-03-15,LQD,108.0,108.0,107.66999816894531,50.77853012084961,74000
278,2007-03-16,LQD,107.72000122070312,107.94999694824219,107.31999969482422,50.580909729003906,199800
279,2007-03-19,LQD,107.5,107.58000183105469,107.30000305175781,50.486785888671875,108800
280,2007-03-20,LQD,107.43000030517578,107.66000366210938,107.33000183105469,50.62322235107422,100200
281,2007-03-21,LQD,107.58000183105469,108.01000213623047,107.20999908447266,50.77384948730469,116200
282,2007-03-22,LQD,107.72000122070312,107.87000274658203,107.47000122070312,50.63263702392578,67900
283,2007-03-23,LQD,107.76000213623047,107.76000213623047,107.2300033569336,50.50087356567383,74500
284,2007-03-26,LQD,107.3499984741211,107.80000305175781,107.33000183105469,50.59502410888672,69500
285,2007-03-27,LQD,107.4000015258789,107.5999984741211,107.33000183105469,50.58561706542969,84500
286,2007-03-28,LQD,107.54000091552734,107.80000305175781,107.30999755859375,50.552669525146484,82500
287,2007-03-29,LQD,107.37999725341797,107.45999908447266,107.25,50.49153137207031,119400
288,2007-03-30,LQD,107.43000030517578,107.44000244140625,107.0199966430664,50.47264862060547,127000
289,2007-04-02,LQD,106.83000183105469,106.86000061035156,106.68000030517578,50.50196075439453,77000
290,2007-04-03,LQD,106.79000091552734,106.80999755859375,106.62999725341797,50.47360610961914,158900
291,2007-04-04,LQD,106.83000183105469,107.01000213623047,106.75,50.51615905761719,93600
292,2007-04-05,LQD,106.80000305175781,106.88999938964844,106.56999969482422,50.412174224853516,129900
293,2007-04-09,LQD,106.0199966430664,106.33999633789062,106.0199966430664,50.24674606323242,137400
294,2007-04-10,LQD,106.5199966430664,106.58999633789062,106.3499984741211,50.350711822509766,115800
295,2007-04-11,HYG,104.3499984741211,104.38999938964844,104.3499984741211,31.855072021484375,1900
